sneakerId,brand,sneakerName,price,releaseDate,size,buyerRegion
7373,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$320,11/25/17,5,Massachusetts
7374,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$370,11/25/17,10.5,Ohio
7375,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$350,11/25/17,8.5,California
7376,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$347,11/25/17,9.5,California
7377,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$360,11/25/17,10,Texas
7378,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$390,11/25/17,13,New York
7379,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$353,11/25/17,9.5,Illinois
7380,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$373,11/25/17,10.5,Pennsylvania
7381,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$370,11/25/17,11,Nebraska
7382,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$349,11/25/17,9,North Carolina
7383,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$389,11/25/17,11,New York
7384,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$340,11/25/17,8,California
7385,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$379,11/25/17,10.5,New Mexico
7386,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$399,11/25/17,11.5,Michigan
7387,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$389,11/25/17,13,Connecticut
7388,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$371,11/25/17,12,California
7389,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$365,11/25/17,9.5,New York
7390,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$350,11/25/17,9.5,California
7391,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$388,11/25/17,13,California
7392,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$380,11/25/17,13,Florida
7393,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$380,11/25/17,7.5,Minnesota
7394,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$393,11/25/17,12,Illinois
7395,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$365,11/25/17,10,New York
7396,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$365,11/25/17,14,Vermont
7397,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red,$930,11/23/16,9.5,California
7398,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$940,2/11/17,5,New York
7399,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$750,12/17/16,13,Alabama
7400,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$420,4/29/17,8,Washington
7401,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$439,4/29/17,10,Maryland
7402,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$436,4/29/17,9.5,California
7403,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$437,4/29/17,9.5,Nevada
7404,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$639,4/29/17,5.5,Illinois
7405,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$435,4/29/17,8,Utah
7406,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$435,4/29/17,10.5,Florida
7407,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$725,11/18/17,11,Nevada
7408,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$683,11/18/17,9.5,New York
7409,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$795,11/18/17,13,Oklahoma
7410,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$650,11/18/17,7.5,California
7411,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$749,11/18/17,11,Florida
7412,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$735,11/18/17,11,Hawaii
7413,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$705,11/18/17,10.5,California
7414,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$695,11/18/17,10.5,Kentucky
7415,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$661,11/18/17,9.5,Washington
7416,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$530,2/25/17,9,New York
7417,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$565,2/25/17,9.5,Texas
7418,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$535,2/25/17,8,New Jersey
7419,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$595,2/25/17,10.5,Washington
7420,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$572,2/25/17,10.5,New York
7421,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$540,2/25/17,9,New York
7422,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$580,2/25/17,7,Pennsylvania
7423,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,200",9/9/17,10,California
7424,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,180",9/9/17,12,Florida
7425,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,350",9/9/17,9,California
7426,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,194",9/9/17,11,Massachusetts
7427,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,100",9/9/17,14,New York
7428,Off-White,Nike-Air-Force-1-Low-Off-White,$450,11/1/17,12,Georgia
7429,Off-White,Nike-Air-Force-1-Low-Off-White,$560,11/1/17,9.5,California
7430,Off-White,Nike-Air-Force-1-Low-Off-White,$540,11/1/17,9.5,New York
7431,Off-White,Nike-Air-Force-1-Low-Off-White,$572,11/1/17,8.5,Ohio
7432,Off-White,Nike-Air-Force-1-Low-Off-White,$525,11/1/17,9,Missouri
7433,Off-White,Nike-Air-Force-1-Low-Off-White,$517,11/1/17,9,California
7434,Off-White,Nike-Air-Max-90-Off-White,$540,9/9/17,10,New Jersey
7435,Off-White,Nike-Air-Max-90-Off-White,$554,9/9/17,10.5,Florida
7436,Off-White,Nike-Air-Max-90-Off-White,$550,9/9/17,9.5,Oregon
7437,Off-White,Nike-Air-Max-90-Off-White,$554,9/9/17,12,California
7438,Off-White,Nike-Air-Max-97-Off-White,$490,11/1/17,11,Virginia
7439,Off-White,Nike-Air-Max-97-Off-White,$500,11/1/17,11,Utah
7440,Off-White,Nike-Air-Max-97-Off-White,$481,11/1/17,10,Florida
7441,Off-White,Nike-Air-Max-97-Off-White,$490,11/1/17,12,California
7442,Off-White,Nike-Air-Presto-Off-White,"$1,099",9/9/17,7,New York
7443,Off-White,Nike-Air-Presto-Off-White,"$1,030",9/9/17,10,California
7444,Off-White,Nike-Air-Presto-Off-White,"$1,029",9/9/17,10,California
7445,Off-White,Nike-Air-Presto-Off-White,$900,9/9/17,12,Massachusetts
7446,Off-White,Nike-Air-Presto-Off-White,$837,9/9/17,13,New York
7447,Off-White,Nike-Air-Presto-Off-White,"$1,020",9/9/17,9,Washington
7448,Off-White,Nike-Air-Presto-Off-White,$951,9/9/17,11,Oklahoma
7449,Off-White,Nike-Air-VaporMax-Off-White,$710,9/9/17,10.5,Massachusetts
7450,Off-White,Nike-Air-VaporMax-Off-White,$580,9/9/17,6.5,Texas
7451,Off-White,Nike-Air-VaporMax-Off-White,$600,9/9/17,5,New York
7452,Off-White,Nike-Blazer-Mid-Off-White,$501,9/9/17,10,Pennsylvania
7453,Off-White,Nike-Blazer-Mid-Off-White,$525,9/9/17,12,Illinois
7454,Off-White,Nike-Blazer-Mid-Off-White,$510,9/9/17,9,Massachusetts
7455,Off-White,Nike-Blazer-Mid-Off-White,$520,9/9/17,6.5,Illinois
7456,Off-White,Nike-Blazer-Mid-Off-White,$560,9/9/17,11,California
7457,Off-White,Nike-Blazer-Mid-Off-White,$569,9/9/17,11,New York
7458,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$368,11/1/17,11,New Jersey
7459,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$400,11/1/17,11,New York
7460,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$405,11/1/17,10.5,New York
7461,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$390,11/1/17,10,Michigan
7462,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$385,11/1/17,9,Texas
7463,Off-White,Nike-Zoom-Fly-Off-White,$350,11/1/17,6,Oregon
7464,Off-White,Nike-Zoom-Fly-Off-White,$330,11/1/17,6.5,New York
7465,Off-White,Nike-Zoom-Fly-Off-White,$425,11/1/17,12.5,Pennsylvania
7466,Off-White,Nike-Zoom-Fly-Off-White,$385,11/1/17,8.5,Illinois
7467,Off-White,Nike-Zoom-Fly-Off-White,$394,11/1/17,12.5,California
7468,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$320,11/25/17,4,California
7469,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$350,11/25/17,8,Pennsylvania
7470,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$375,11/25/17,11,California
7471,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$385,11/25/17,11,California
7472,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$356,11/25/17,10.5,New York
7473,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$359,11/25/17,14,California
7474,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$370,11/25/17,11,Texas
7475,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$350,11/25/17,9.5,Virginia
7476,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$375,11/25/17,10.5,California
7477,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$375,11/25/17,10.5,California
7478,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$354,11/25/17,9.5,Indiana
7479,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$385,11/25/17,13,New Jersey
7480,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$355,11/25/17,9.5,Washington
7481,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$370,11/25/17,10.5,Michigan
7482,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$366,11/25/17,10,Connecticut
7483,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$372,11/25/17,12,Illinois
7484,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$387,11/25/17,11,New York
7485,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$395,11/25/17,12,New York
7486,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$350,11/25/17,9,California
7487,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$375,11/25/17,10.5,California
7488,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$375,11/25/17,11,California
7489,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$376,11/25/17,11,New Mexico
7490,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$384,11/25/17,11,Mississippi
7491,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$355,11/25/17,6,California
7492,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$356,11/25/17,10,Maine
7493,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$355,11/25/17,9.5,Michigan
7494,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$371,11/25/17,11,California
7495,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$380,11/25/17,11,Utah
7496,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$375,11/25/17,10.5,New York
7497,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$325,11/25/17,4,New York
7498,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$371,11/25/17,13,California
7499,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$342,11/25/17,8,Oregon
7500,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$348,11/25/17,9,Massachusetts
7501,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$345,11/25/17,9,Michigan
7502,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$365,11/25/17,10,New York
7503,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$320,11/25/17,5,California
7504,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$360,11/25/17,9.5,California
7505,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$385,11/25/17,11,New Jersey
7506,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$357,11/25/17,9.5,California
7507,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$355,11/25/17,10,Michigan
7508,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$373,11/25/17,10.5,Ohio
7509,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$385,11/25/17,11,California
7510,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$345,11/25/17,9,California
7511,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$354,11/25/17,9.5,California
7512,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$400,11/25/17,11.5,Arizona
7513,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$384,11/25/17,11,New York
7514,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$367,11/25/17,7,Arizona
7515,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$371,11/25/17,12,Virginia
7516,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$358,11/25/17,8.5,Texas
7517,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$360,11/25/17,8.5,Florida
7518,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$346,11/25/17,9.5,Massachusetts
7519,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$360,11/25/17,10,Texas
7520,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$360,11/25/17,9.5,California
7521,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$350,11/25/17,5.5,New York
7522,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$374,11/25/17,5.5,California
7523,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$353,11/25/17,10,California
7524,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$346,11/25/17,9,Idaho
7525,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$330,11/25/17,4,Oregon
7526,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$355,11/25/17,10,California
7527,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$410,11/25/17,11.5,Texas
7528,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$345,11/25/17,9,New York
7529,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$365,11/25/17,10,Alabama
7530,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$373,11/25/17,11,District of Columbia
7531,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$340,11/25/17,9.5,California
7532,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$357,11/25/17,8.5,California
7533,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$375,11/25/17,10.5,New York
7534,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$330,11/25/17,5,California
7535,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$360,11/25/17,8,New York
7536,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$349,11/25/17,9,California
7537,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$360,11/25/17,8.5,Washington
7538,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$350,11/25/17,9,Pennsylvania
7539,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$365,11/25/17,7,New York
7540,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$360,11/25/17,8.5,Michigan
7541,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$332,11/25/17,4,California
7542,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$385,11/25/17,11,Maryland
7543,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$389,11/25/17,11,California
7544,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$380,11/25/17,11,California
7545,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$365,11/25/17,10.5,Virginia
7546,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$355,11/25/17,10,Connecticut
7547,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$360,11/25/17,10.5,Texas
7548,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$375,11/25/17,10.5,New Jersey
7549,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$389,11/25/17,6.5,New York
7550,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$369,11/25/17,10.5,Maryland
7551,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$350,11/25/17,9,California
7552,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$363,11/25/17,10,Illinois
7553,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$351,11/25/17,9,Pennsylvania
7554,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$349,11/25/17,9,New Jersey
7555,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$316,11/25/17,4,Pennsylvania
7556,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$356,11/25/17,10.5,California
7557,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$355,11/25/17,9.5,Michigan
7558,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$371,11/25/17,7,Illinois
7559,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$352,11/25/17,9,New York
7560,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$349,11/25/17,9,Alabama
7561,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$350,11/25/17,9.5,Florida
7562,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$345,11/25/17,9,New Jersey
7563,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$375,11/25/17,7,Ohio
7564,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$351,11/25/17,10,Indiana
7565,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$355,11/25/17,7,Texas
7566,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$365,11/25/17,10.5,California
7567,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$355,11/25/17,9.5,Maryland
7568,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$355,11/25/17,10,New Jersey
7569,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$350,11/25/17,9,Washington
7570,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$350,11/25/17,8,California
7571,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$346,11/25/17,9,Oregon
7572,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$356,11/25/17,9.5,California
7573,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$357,11/25/17,10,Illinois
7574,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$361,11/25/17,10.5,California
7575,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$360,11/25/17,6,California
7576,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$353,11/25/17,9,California
7577,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$359,11/25/17,9.5,New Hampshire
7578,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$335,11/25/17,6,New York
7579,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$375,11/25/17,11,Mississippi
7580,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$359,11/25/17,9.5,Texas
7581,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$376,11/25/17,10.5,Washington
7582,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$355,11/25/17,9.5,Arizona
7583,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$399,11/25/17,11.5,North Carolina
7584,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$364,11/25/17,10,Georgia
7585,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$358,11/25/17,9.5,New York
7586,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$400,11/25/17,11.5,Texas
7587,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$317,11/25/17,4,New Jersey
7588,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$348,11/25/17,8,California
7589,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$338,11/25/17,5,Minnesota
7590,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$360,11/25/17,6,New York
7591,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$348,11/25/17,9,Pennsylvania
7592,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$370,11/25/17,7.5,New York
7593,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$333,11/25/17,6,New York
7594,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$380,11/25/17,11,Massachusetts
7595,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$385,11/25/17,13,Michigan
7596,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$348,11/25/17,14,California
7597,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$368,11/25/17,10.5,Ohio
7598,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$350,11/25/17,9,Texas
7599,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$342,11/25/17,6,Georgia
7600,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$370,11/25/17,10.5,Michigan
7601,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$382,11/25/17,11,Arizona
7602,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$365,11/25/17,10.5,New York
7603,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$380,11/25/17,7.5,Texas
7604,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$398,11/25/17,6.5,New York
7605,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$385,11/25/17,12,Michigan
7606,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$378,11/25/17,10.5,California
7607,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$340,11/25/17,9,New Jersey
7608,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$343,11/25/17,8.5,Oregon
7609,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$355,11/25/17,8,Ohio
7610,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$359,11/25/17,9.5,California
7611,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$355,11/25/17,7.5,California
7612,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$345,11/25/17,8,New Jersey
7613,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$364,11/25/17,10,California
7614,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$385,11/25/17,12,Michigan
7615,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$370,11/25/17,10,California
7616,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$350,11/25/17,6,Massachusetts
7617,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$375,11/25/17,10.5,California
7618,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$359,11/25/17,6,California
7619,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$372,11/25/17,12,Wisconsin
7620,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$348,11/25/17,8,New York
7621,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$370,11/25/17,10,Illinois
7622,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$355,11/25/17,9.5,New Jersey
7623,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$380,11/25/17,11,California
7624,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$355,11/25/17,10,California
7625,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$365,11/25/17,10,Ohio
7626,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$357,11/25/17,10.5,California
7627,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$350,11/25/17,8.5,New Jersey
7628,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$355,11/25/17,10,Washington
7629,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$336,11/25/17,5,Michigan
7630,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$362,11/25/17,8.5,Indiana
7631,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red,$950,11/23/16,9,New York
7632,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$698,2/11/17,9,California
7633,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$731,2/11/17,8.5,New York
7634,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$732,2/11/17,9,North Carolina
7635,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$760,12/17/16,13,Texas
7636,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$435,4/29/17,9.5,New Jersey
